context,target,truth_genes,training_magnitude,training_disagreement,variance_eligible_genes,zero_mse,zero_cosine,global_template_mse,global_template_cosine,target_mean_mse,target_mean_cosine,global_shrink_mse,global_shrink_cosine,heterogeneity_shrink_mse,heterogeneity_shrink_cosine,permuted_target_mean_mse,permuted_target_mean_cosine
K562,TLN1,6642,0.09026576592740825,0.20523557723230054,6642,0.06886939039336556,nan,0.09090867280934148,0.09318115461207069,0.14885579742963595,0.06518705632253086,0.07194116108079122,0.06518705632253086,0.07161388985849981,0.06518705552644335,0.09298942447106627,0.06671215490889575
K562,TM7SF2,6642,0.025728820047836033,0.05933280433516394,6642,0.054479606990268895,nan,0.07573614288495169,0.11435340090138156,0.07607760929291205,0.05516696975478633,0.05505495378991999,0.05516696975478633,0.0549004424364113,0.0551669707755473,0.10583918197319876,0.03917046573401611
K562,TMA16,6642,0.20407167275728122,0.34088145746166937,6641,0.043208578147079485,nan,0.0644833197922774,0.12815437969620536,0.216799485656948,0.1621541088891329,0.048348432173152475,0.1621541088891329,0.06821821733538654,0.1621541076379169,0.20856555612651395,0.06418064529642425
K562,TMED2,6642,0.10208441439804254,0.22542606524835532,6641,0.04328661920056112,nan,0.07056699351532164,0.04552312757601631,0.129033625205031,0.12277823367082964,0.045585418443745654,0.12277823367082964,0.04577477704003708,0.12277823348650962,0.22308935664041307,0.04355052836281379
K562,TMEM127,6642,0.037219485881878935,0.08575788820250482,6641,0.043557034875142474,nan,0.07184217096907466,0.03161937712273673,0.0775447911891376,0.040065417477435354,0.04507637103926872,0.040065417477435354,0.04480629078948642,0.04006541795900653,0.11050722642025743,0.006441493855745363
K562,TMEM199,6642,0.046660862587425786,0.11597758672400997,6642,0.05213645634272438,nan,0.0820999210760485,0.007889242670677919,0.09222509126390267,0.06662473208781598,0.05340970331277714,0.06662473208781598,0.052367918656613055,0.06662473084461097,0.0738608470834076,-0.004541688272588479
K562,TMEM240,6642,0.03499566552501296,0.09106532434370074,6642,0.031478336196373274,nan,0.0643997188150885,-0.03750474868086629,0.06505967155802345,0.021306287482102285,0.03331198275842137,0.021306287482102285,0.03190155845903374,0.02130628756767758,0.09901957788094332,-0.02319664621595124
K562,TMEM258,6642,0.08315989534938611,0.15897685084137012,6642,0.032573915539901986,nan,0.058691096571357584,0.07090106733150786,0.10476731033428595,0.10535281099011733,0.035029783816991684,0.10535281099011733,0.03949578846749079,0.10535281102052171,0.16050932724897232,0.03045113551057373
K562,TMSB10,6642,0.07663899129391546,0.1527293948735292,6642,0.030320718071889314,nan,0.06197818685400406,-0.017464748559435965,0.09221163291901231,0.15297157800520583,0.03142363596216955,0.15297157800520583,0.03400320358825256,0.1529715777534051,0.1484044130857173,-0.011716354075493145
K562,TMX2,6642,0.057505838017461064,0.08139819240940227,6642,0.10048040353559497,nan,0.13129000277693095,-0.001947665055302665,0.10483370735221681,0.34962085210659044,0.09078638483431403,0.34962085210659044,0.08844889516921602,0.3496208515380509,0.21150353099338587,0.05649896645011294
K562,TNNT2,6637,0.016864971252533098,0.04598013978153423,6642,0.19770616976891756,nan,0.2258304838562596,0.015982283812045972,0.21295859137742673,0.013953217858316953,0.19835731656652675,0.013953217858316953,0.19769949241691093,0.013953218472757668,0.37242355427096807,0.01138644639659589
K562,TNPO3,6642,0.24131954664936342,0.22345794394570773,6642,0.09444937666373318,nan,0.10085167055946538,0.2250167049070172,0.20531197495016815,0.4320573713427287,0.076917611408928,0.4320573713427287,0.11958081430207929,0.43205737187379434,0.17058276460918703,0.08803487190826013
K562,TOE1,6642,0.044502032530013697,0.10192472247028976,6642,0.048956397055018766,nan,0.07698090270480097,0.03319206053880495,0.0779390977633588,0.16624491727050014,0.04785794112855462,0.16624491727050014,0.04777490599280552,0.1662449164763454,0.15403522243357937,-0.017052320452676
K562,TOMM20,6642,0.06943003227326967,0.12781243449883353,6642,0.0597441922123479,nan,0.08655302116795154,0.04426385668365249,0.11553115656565394,0.10591574239860697,0.06067280225302057,0.10591574239860697,0.06483386670390802,0.10591574234838914,0.2254678912397469,0.034071381941397326
K562,TOMM22,6642,0.08112803303974828,0.08791381459696705,6642,0.07457908661434533,nan,0.09353547635014504,0.12181361789431008,0.11379004936514832,0.26944300985436115,0.06917032112285645,0.26944300985436115,0.08090712700770526,0.26944301078425403,0.18836993877054373,0.0815445677413529
K562,TOMM40,6642,0.06791598366760522,0.11115838620336088,6642,0.059103976509817746,nan,0.07371148607822095,0.18797026083704182,0.09458596858438534,0.255962332065134,0.055240227546507856,0.255962332065134,0.058388193201597556,0.25596233241773103,0.07113839702410628,0.0980612705013716
K562,TONSL,6634,0.19749560179537548,0.29277706510361995,6642,0.1961355842678692,nan,0.20910016452263727,0.11371025531198538,0.33966170567369913,0.13594302547866985,0.19508611525208933,0.13594302547866985,0.21905141005676781,0.1359430257248974,0.29097422093063346,0.06718653888904876
K562,TOP1,6642,0.08726960778471386,0.2668249269727313,6642,0.06798427711689228,nan,0.1048499941116365,-0.06876424110845492,0.12990775274176913,0.16453032116980756,0.06710209456139214,0.16453032116980756,0.06798427711689228,nan,0.11686944204758178,0.0018314004477954697
K562,TOP2A,6641,0.27503579613280443,0.568445260703334,6365,0.13439401218869748,nan,0.15222421069601627,0.09953296210584693,0.39170543862945006,0.05822153713493735,0.14624146964989324,0.05822153713493735,0.1420776288845874,0.05822153709395674,0.26102390044876694,0.023121314250361253
K562,TOP3A,6642,0.0560347329215961,0.1255772569653884,6642,0.036851073113648776,nan,0.06636082891137385,0.016140115589764227,0.08946909723333382,0.03759449766165457,0.03949906666285331,0.03759449766165457,0.03956520377318795,0.037594499132294686,0.13893529454735348,0.0183394046952549
K562,TOPBP1,6642,0.1014795844965367,0.19822604900285407,6642,0.11628349877834118,nan,0.13819170967934233,0.07280916518541423,0.19676323227825798,0.09665800602069825,0.11737601006427617,0.09665800602069825,0.1212502559007991,0.09665800542371318,0.31920495392013265,0.017926604589870738
K562,TOR2A,6641,0.049652222667381805,0.14074904565712332,6641,0.12462498881882729,nan,0.15042664648326684,0.03875854007076919,0.16079647587533033,0.08568635759841291,0.1243580688343542,0.08568635759841291,0.12406892772519426,0.08568635790647139,0.17786854214539555,0.057276087746037825
K562,TP53RK,6642,0.11214116252122328,0.16467594628683854,6642,0.0681363256932582,nan,0.08997697757547553,0.09585633206204366,0.1588117387492203,0.12278467963471096,0.06977871095477632,0.12278467963471096,0.08639505892912482,0.1227846799857741,0.12468546714781648,0.05623873626301144
K562,TPI1,6636,0.03905238427406109,0.11250167150961202,6642,0.16741047957217367,nan,0.18315919623561425,0.10380310625421472,0.20527094173026458,0.006947320586140941,0.16956629475952775,0.006947320586140941,0.1674247599165207,0.006947321200515554,0.255203071285135,0.040849683560643675
K562,TPR,6642,0.07691756452633206,0.13369051388732262,6642,0.1332253551165597,nan,0.16142882655614488,0.018719188961296648,0.16391312732176605,0.2283419697315502,0.126475254767595,0.2283419697315502,0.1273730455969506,0.2283419692235196,0.1486556894059124,0.007284242863026541
K562,TPRKB,6636,0.08637273595449593,0.16128215633304085,6642,0.16287358272092653,nan,0.18429636292491053,0.06506817465232646,0.23284581295118975,0.06908631245618392,0.16417426694124673,0.06908631245618392,0.16897566782205073,0.0690863132241614,0.2539506824812575,0.01071361178064737
K562,TPT1,6641,0.03803939868665655,0.044651354110068014,6642,0.12792422462992975,nan,0.15305376523142158,0.043703820700615195,0.1531095798525683,0.0921656617829785,0.12708715693462572,0.0921656617829785,0.13419377623139145,0.09216566299134585,0.17834371174956556,-0.002930337225459267
K562,TPX2,6642,0.1655178319841402,0.33311505807773306,6640,0.030566227012772725,nan,0.056435081210441336,0.07725283535789947,0.18469270012097588,0.07976136948721893,0.038071941133736,0.07976136948721893,0.04245427672199857,0.07976136917070119,0.13090405718040593,0.036440786282939265
K562,TRA2B,6642,0.047602153288271075,0.07831104451200423,6642,0.0510540181920523,nan,0.07394776615400554,0.09741445333982295,0.06280894025023538,0.36357780054642014,0.04506734496158795,0.36357780054642014,0.04457371476007212,0.36357780114914934,0.09381060331660335,0.026491647443480835
K562,TRAIP,6642,0.06625427670921714,0.15047506961656193,6642,0.059727397293029914,nan,0.08556523044900953,0.055627640784037265,0.1171023848211335,0.07057557928001251,0.061648467290055214,0.07057557928001251,0.06148019306596617,0.07057557909763154,0.13573139848728769,0.044683500838578624
K562,TRAPPC1,6642,0.08274411365694088,0.16801603175099386,6642,0.04986606533653273,nan,0.08121753405583491,-0.009701328229800316,0.13006819069099093,0.019786661715744253,0.054402075273297774,0.019786661715744253,0.057680527728570345,0.01978666317806605,0.09531603181892111,0.0039467055341957154
K562,TRAPPC11,6642,0.06392452869019208,0.1543825278199944,6642,0.05638722477225121,nan,0.089217445099753,-0.02692473483518897,0.10946562444412146,0.09032763574077292,0.05767097556080342,0.09032763574077292,0.05670260798746639,0.0903276367151979,0.13988069371605621,0.002822080355993215
K562,TRAPPC3,6642,0.06612033709555444,0.15560500644078587,6642,0.03202065763597289,nan,0.06411787180277265,-0.024019743989189875,0.09540216676238235,0.02976131353923121,0.03546847172457563,0.02976131353923121,0.03450153577160343,0.02976131389354307,0.05058664841235373,-0.008073573695939588
K562,TRAPPC4,6642,0.07833313225031144,0.1759923905294206,6642,0.029124217346062905,nan,0.06007649945926084,-0.006007668016566072,0.10178983607483535,0.059328407308646997,0.032603159735139116,0.059328407308646997,0.032621146582506574,0.05932840642209257,0.08641376553451378,-0.003337858648335868
K562,TRAPPC5,6642,0.10291228288568921,0.18427067952240317,6642,0.04861386103064924,nan,0.08450858671318712,-0.06872906920265015,0.14224563141380517,0.06560369360728893,0.052725750623871935,0.06560369360728893,0.06159848811511638,0.06560369309640679,0.07738820261825605,0.05328828453173479
K562,TRAPPC8,6642,0.14843856172549355,0.34787878319639687,6642,0.04239301018278503,nan,0.07205087955818802,0.012991826161864808,0.18266678334896022,0.051462921593934244,0.049629223195720946,0.051462921593934244,0.047638389085902996,0.05146292143951653,0.23816895923018994,-0.029344236052754883
K562,TREML2,6642,0.05063872183425473,0.12951879713099737,6642,0.09044076180947878,nan,0.1155941533871553,0.05171184326078358,0.13704859893154842,0.029781522762847748,0.09259796076035612,0.029781522762847748,0.09093463102390173,0.029781522845036542,0.19077948646254822,0.025394659089517123
K562,TREX2,6642,0.06723751525492858,0.10622492108139779,6642,0.03638895665768002,nan,0.06285349252157452,0.06187626144235133,0.08454840236649123,0.19284740570476666,0.03582178398728887,0.19284740570476666,0.04237683206434256,0.19284740567893957,0.13870946888573704,-0.1277012291448735
K562,TRIAP1,6642,0.080082330317011,0.18515461159597096,6642,0.08363665024419971,nan,0.10861588331667565,0.055495657278588725,0.14724638965722162,0.10063875286722149,0.08452364819960284,0.10063875286722149,0.08404213742150914,0.10063875328543473,0.11175636663877525,0.028102722722663658
K562,TRIM49C,6642,0.04033442577988644,0.11247799619190485,6642,0.06730942585641483,nan,0.09481940935478325,0.03397665149146479,0.10258326280687875,0.04856184485941078,0.06856518025418173,0.04856184485941078,0.0671527232282068,0.048561845098068254,0.13440264183370082,0.008657010217496323
K562,TRMT10C,6642,0.059629847846918556,0.1550105540577362,6642,0.07301808562163913,nan,0.09255568510174961,0.11696027224990867,0.11361466869135123,0.14422356456722557,0.07198663488397361,0.14422356456722557,0.07154881188439782,0.1442235643914089,0.15999751373575294,0.028571600827642093
K562,TRMT112,6642,0.1309070472193131,0.18976845463635728,6642,0.06908191817863485,nan,0.11196975872150843,-0.13371284565478508,0.13460718794374876,0.34376607907788287,0.060918164237131894,0.34376607907788287,0.07025456603664343,0.3437660785164131,0.13059505722831746,-0.07896529989629258
K562,TRMT5,6642,0.10688760735633818,0.17559772599859322,6642,0.08871906137953706,nan,0.10480269418531035,0.13925579011662048,0.14045554324876508,0.28317325883090283,0.08161175540750162,0.28317325883090283,0.08560733361894497,0.28317325917617564,0.17031300702940919,0.07422362889106611
K562,TRMT6,6642,0.0411136016180574,0.09498370382357162,6642,0.05044525760350321,nan,0.0800274088171299,0.012873579395159448,0.08002651102585609,0.1266149011498398,0.0501317706376123,0.1266149011498398,0.04996583959780243,0.12661490172213408,0.15016052433738447,0.0018003631664075261
K562,TRNP1,6642,0.0531804785451488,0.13688748365308762,6642,0.03384520928868398,nan,0.0658990454713042,-0.02268931430898202,0.08610961553052807,0.010796302148935889,0.036939971123632814,0.010796302148935889,0.03476864377290542,0.010796302155819929,0.058124122098065154,0.010193583616545737
K562,TRNT1,6642,0.052419939556189656,0.06096850050484257,6642,0.02975805367695109,nan,0.05745402541234977,0.04801741742646731,0.0664337151879874,0.19931603333652173,0.029098230390437883,0.19931603333652173,0.03977100781481295,0.1993160324330586,0.10354274476978931,0.035676734093246024
K562,TRPM7,6642,0.15334274473009143,0.36789149103530133,6609,0.06039282936208353,nan,0.08717407002941777,0.044346423887115606,0.20322476383048288,0.0584023135419015,0.06720703929340321,0.0584023135419015,0.0617118731289272,0.05840231391255199,0.11443950331693269,-0.030477098843827127
K562,TRRAP,6642,0.21710380249731942,0.36227522113236016,6635,0.09794760275965468,nan,0.11500564549641616,0.12363305214428497,0.16371111475041078,0.5192267036897932,0.07365511820020552,0.5192267036897932,0.07314263027535518,0.5192267041335423,0.13621005130210875,-0.10881222163032227
K562,TSEN2,6642,0.13576618173002014,0.14147052511979982,6642,0.04581465012641214,nan,0.06728549052998672,0.12183716895493382,0.1345498703175139,0.29816445793732366,0.04254229609882347,0.29816445793732366,0.07294625757633079,0.2981644576474651,0.10643263155666566,0.04308615245711186
K562,TSEN34,6642,0.0163109399801952,0.045030600357871715,6642,0.01953195781086718,nan,0.049296132890384384,0.016965716618190834,0.033592909255683014,0.06302864014462604,0.01998889441401436,0.06302864014462604,0.01945625857354047,0.0630286414544938,0.12168128513902644,0.014811600676858133
K562,TSEN54,6642,0.0857368753995045,0.16148874981161823,6642,0.11701336209470863,nan,0.13738041176106022,0.08546081982044548,0.17915684750717584,0.11777654081079825,0.116473569324639,0.11777654081079825,0.12009952628548623,0.11777654102650932,0.1774001305566203,0.026229541923777508
K562,TSFM,6642,0.039001076574637666,0.0824644452985931,6642,0.05947278701020808,nan,0.08643853138649446,0.042525405457149994,0.09254686514000059,0.06153289610953022,0.06042860473597196,0.06153289610953022,0.061114429477454914,0.06153289676722447,0.17132964632042635,0.00129386103124456
K562,TSG101,6642,0.19307176426156844,0.2986304401079254,6641,0.1474583704714645,nan,0.14057077817694832,0.2790188280925159,0.23236004111586606,0.32092544548231733,0.13244899741933366,0.32092544548231733,0.1396250334405381,0.3209254460373178,0.17560609860593662,0.2046913618037323
K562,TSPYL5,6642,0.06628641889835059,0.14185540452045647,6642,0.062167130729636075,nan,0.09770659756264244,-0.05670407555989662,0.12797918756695104,0.0036947674393561286,0.06619144142713526,0.0036947674393561286,0.06747007234927598,0.0036947675733972145,0.12538652032130163,-0.02135518949175514
